Store_ID,Month,Dept,IsHoliday,Weekly_Sales,CPI,Unemployment
6,8,17,0,16029.28,223.5516178,5.668
6,8,93,0,44271.81,223.5516178,5.668
6,8,14,0,22046.92,223.5516178,5.668
6,8,87,0,47241.94,223.5516178,5.668
6,8,24,0,11531.86,223.5516178,5.668
6,8,32,0,10775.91,223.5516178,5.668
6,8,3,0,47118.14,223.5516178,5.668
6,8,25,0,11980.63,223.5516178,5.668
6,8,80,0,14929.71,223.5516178,5.668
6,8,46,0,25301.71,223.5516178,5.668
6,8,94,0,44550.03,223.5516178,5.668
6,8,16,0,24256.94,223.5516178,5.668
6,8,1,0,17033.36,223.5516178,5.668
6,8,96,0,31588.91,223.5516178,5.668
6,8,74,0,22480.55,223.5516178,5.668
6,8,97,0,21766.58,223.5516178,5.668
6,8,5,0,25076.52,223.5516178,5.668
6,8,7,0,23622.45,223.5516178,5.668
6,8,81,0,15748.37,223.5516178,5.668
6,8,33,0,10376.07,223.5516178,5.668
6,8,34,0,16174.65,223.5516178,5.668
6,8,79,0,23226.42,223.5516178,5.668
6,8,9,0,44580.41,223.5516178,5.668
6,8,23,0,31185.8,223.5516178,5.668
6,8,10,0,51720.05,223.5516178,5.668
6,8,92,0,102025.59,223.5516178,5.668
6,8,72,0,69159.89,223.5607856,5.668
6,8,95,0,96671.07,223.5607856,5.668
6,8,8,0,46634.81,223.5607856,5.668
6,8,90,0,53392.06,223.5607856,5.668
6,8,38,0,71008.9,223.5607856,5.668
6,8,11,0,21942.77,223.5607856,5.668
6,8,13,0,39207.94,223.5607856,5.668
6,8,82,0,17753.84,223.5607856,5.668
6,8,22,0,16301.56,223.5607856,5.668
6,8,93,0,40601.83,223.5607856,5.668
6,8,4,0,35528.06,223.5607856,5.668
6,8,24,0,15199.84,223.5607856,5.668
6,8,96,0,27541.28,223.5607856,5.668
6,8,14,0,23010.51,223.5607856,5.668
6,8,40,0,62842.18,223.5607856,5.668
6,8,87,0,43833.33,223.5607856,5.668
6,8,25,0,13145.05,223.5607856,5.668
6,8,17,0,16735.89,223.5607856,5.668
6,8,91,0,43082.87,223.5607856,5.668
6,8,97,0,20012.94,223.5607856,5.668
6,8,7,0,24202.48,223.5607856,5.668
6,8,1,0,16528.04,223.5607856,5.668
6,8,94,0,39936.52,223.5607856,5.668
6,8,80,0,13802.07,223.5607856,5.668
6,8,5,0,34608.28,223.5607856,5.668
6,8,81,0,14054.56,223.5607856,5.668
6,8,16,0,18884.35,223.5607856,5.668
6,8,3,0,53360.96,223.5607856,5.668
6,8,49,0,16667.99,223.5607856,5.668
6,8,95,0,88186.98,223.5607856,5.668
6,8,92,0,92254.28,223.5607856,5.668
6,8,10,0,46782.67,223.5607856,5.668
6,8,23,0,32232.76,223.5607856,5.668
6,8,2,0,53499.76,223.5607856,5.668
6,8,74,0,23471.95,223.5607856,5.668
6,8,33,0,13896.75,223.5607856,5.668
6,8,46,0,23904.64,223.5607856,5.668
6,8,34,0,16965.95,223.5699533,5.668
6,8,8,0,46094.28,223.5699533,5.668
6,8,79,0,21512.21,223.5699533,5.668
6,8,38,0,60908.78,223.5699533,5.668
6,8,11,0,16713.57,223.5699533,5.668
6,8,72,0,71861.75,223.5699533,5.668
6,8,13,0,37795.38,223.5699533,5.668
6,8,9,0,50683.15,223.5699533,5.668
6,8,90,0,50611.19,223.5699533,5.668
6,8,82,0,18965.26,223.5699533,5.668
6,8,4,0,36230.06,223.5699533,5.668
6,8,93,0,42373.5,223.5699533,5.668
6,8,2,0,54663.26,223.5699533,5.668
6,8,40,0,64206.72,223.5699533,5.668
6,8,14,0,24413.13,223.5699533,5.668
6,8,87,0,51152.43,223.5699533,5.668
6,8,94,0,43145.61,223.5699533,5.668
6,8,22,0,18469.41,223.5699533,5.668
6,8,25,0,12130.31,223.5699533,5.668
6,8,32,0,10949.79,223.5699533,5.668
6,8,91,0,43735.29,223.5699533,5.668
6,8,97,0,22378.8,223.5699533,5.668
6,8,74,0,19580.01,223.5699533,5.668
6,8,49,0,11819.58,223.5699533,5.668
6,8,80,0,14354.72,223.5699533,5.668
6,8,5,0,25015.96,223.5699533,5.668
6,8,82,0,19425.17,223.5699533,5.668
6,8,7,0,21180.36,223.5699533,5.668
6,8,1,0,17132.06,223.5699533,5.668
6,8,33,0,10062.42,223.5699533,5.668
6,8,17,0,16458.26,223.5699533,5.668
6,8,72,0,69865.4,223.5699533,5.668
6,8,16,0,21487.23,223.5699533,5.668
6,8,24,0,11833.32,223.5699533,5.668
6,8,81,0,15279.3,223.5699533,5.668
6,8,95,0,94979.3,223.5699533,5.668
6,8,3,0,53704.95,223.5699533,5.668
6,8,10,0,52327.7,223.5699533,5.668
6,8,90,0,53905.5,223.5699533,5.668
6,8,92,0,97124.59,223.5699533,5.668
6,8,79,0,23425.66,223.6510224,5.668
6,8,34,0,15401.32,223.6510224,5.668
6,8,23,0,28647.96,223.6510224,5.668
6,8,8,0,48695.46,223.6510224,5.668
6,8,11,0,17430.23,223.6510224,5.668
6,8,96,0,33118.98,223.6510224,5.668
6,8,38,0,75931.97,223.6510224,5.668
6,8,13,0,37473.63,223.6510224,5.668
6,8,9,0,90721.84,223.6510224,5.668
6,8,46,0,22428.52,223.6510224,5.668
6,9,4,0,35614.83,223.6510224,5.668
6,9,87,0,50676.14,223.6510224,5.668
6,9,14,0,23260.81,223.6510224,5.668
6,9,22,0,18119.35,223.6510224,5.668
6,9,40,0,68846.8,223.6510224,5.668
6,9,91,0,47875.05,223.6510224,5.668
6,9,2,0,53906.29,223.6510224,5.668
6,9,16,0,23559.27,223.6510224,5.668
6,9,94,0,45370.58,223.6510224,5.668
6,9,93,0,49444.68,223.6510224,5.668
6,9,97,0,23484.43,223.6510224,5.668
6,9,3,0,24274.57,223.6510224,5.668
6,9,7,0,25700.1,223.6510224,5.668
6,9,1,0,18552.77,223.6510224,5.668
6,9,92,0,103544.25,223.6510224,5.668
6,9,9,0,96185.84,223.6510224,5.668
6,9,23,0,24475.64,223.6510224,5.668
6,9,79,0,29094.2,223.6510224,5.668
6,9,13,0,41066.81,223.6510224,5.668
6,9,80,0,15161.69,223.6510224,5.668
6,9,90,0,55957.41,223.6510224,5.668
6,9,5,0,26493.04,223.6510224,5.668
6,9,96,0,35974.38,223.6510224,5.668
6,9,17,0,16169.69,223.6510224,5.668
6,9,72,0,74390.02,223.6510224,5.668
6,9,8,0,48458.13,223.6510224,5.668
6,9,81,0,15821.97,223.6510224,5.668
6,9,10,0,49048.67,223.7860175,5.668
6,9,74,0,21695.94,223.7860175,5.668
6,9,95,0,106658.54,223.7860175,5.668
6,9,82,0,20332.01,223.7860175,5.668
6,9,38,0,78107.25,223.7860175,5.668
6,9,46,0,23655.52,223.7860175,5.668
6,9,34,0,14653.93,223.7860175,5.668
6,9,11,0,20827.5,223.7860175,5.668
6,9,91,0,44758.46,223.7860175,5.668
6,9,87,0,44553.03,223.7860175,5.668
6,9,93,0,43220.07,223.7860175,5.668
6,9,16,0,15510.65,223.7860175,5.668
6,9,40,0,64384.82,223.7860175,5.668
6,9,3,0,12903.51,223.7860175,5.668
6,9,22,0,14593.46,223.7860175,5.668
6,9,92,0,95487.92,223.7860175,5.668
6,9,14,0,19483.32,223.7860175,5.668
6,9,94,0,38796.91,223.7860175,5.668
6,9,10,0,46165.93,223.7860175,5.668
6,9,5,0,25136.6,223.7860175,5.668
6,9,90,0,50338.28,223.7860175,5.668
6,9,80,0,13660.4,223.7860175,5.668
6,9,23,0,24104.37,223.7860175,5.668
6,9,7,0,22113.08,223.7860175,5.668
6,9,4,0,30524.07,223.7860175,5.668
6,9,97,0,19765.81,223.7860175,5.668
6,9,96,0,27251.9,223.7860175,5.668
6,9,17,0,17081.76,223.7860175,5.668
6,9,74,0,16044.75,223.7860175,5.668
6,9,79,0,21572.99,223.7860175,5.668
6,9,13,0,35025.64,223.7860175,5.668
6,9,95,0,88081.1,223.7860175,5.668
6,9,38,0,63983.86,223.7860175,5.668
6,9,25,0,10536.7,223.7860175,5.668
6,9,1,0,18920.22,223.9210125,5.668
6,9,34,0,13987.95,223.9210125,5.668
6,9,2,0,47512.16,223.9210125,5.668
6,9,81,0,14255.95,223.9210125,5.668
6,9,11,0,16003.05,223.9210125,5.668
6,9,8,0,45644.04,223.9210125,5.668
6,9,72,0,67954.92,223.9210125,5.668
6,9,82,0,18297.2,223.9210125,5.668
6,9,46,0,19595.1,223.9210125,5.668
6,9,9,0,52087.62,223.9210125,5.668
6,9,40,0,64849.92,223.9210125,5.668
6,9,22,0,17148.06,223.9210125,5.668
6,9,3,0,11892.94,223.9210125,5.668
6,9,14,0,20929.09,223.9210125,5.668
6,9,4,0,31073.84,223.9210125,5.668
6,9,74,0,20089.96,223.9210125,5.668
6,9,93,0,43684.68,223.9210125,5.668
6,9,91,0,44160.99,223.9210125,5.668
6,9,92,0,97524.78,223.9210125,5.668
6,9,87,0,42773.32,223.9210125,5.668
6,9,23,0,23653.97,223.9210125,5.668
6,9,16,0,16003.27,223.9210125,5.668
6,9,10,0,44100.32,223.9210125,5.668
6,9,49,0,14052.3,223.9210125,5.668
6,9,17,0,15885.35,223.9210125,5.668
6,9,94,0,39719.72,223.9210125,5.668
6,9,80,0,13263.28,223.9210125,5.668
6,9,96,0,27151.13,223.9210125,5.668
6,9,13,0,36634.74,223.9210125,5.668
6,9,90,0,51792.4,223.9210125,5.668
6,9,81,0,14436.39,223.9210125,5.668
6,9,97,0,19998.96,223.9210125,5.668
6,9,1,0,19224.34,223.9210125,5.668
6,9,2,0,48706.59,223.9210125,5.668
6,9,72,0,77148.18,223.9210125,5.668
6,9,11,0,14317.61,223.9210125,5.668
6,9,5,0,24906.73,223.9210125,5.668
6,9,38,0,74672.63,223.9210125,5.668
6,9,7,1,23020.37,224.0560076,5.668
6,9,25,1,11202.37,224.0560076,5.668
6,9,95,1,85753.1,224.0560076,5.668
6,9,8,1,47631.55,224.0560076,5.668
6,9,9,1,46907.55,224.0560076,5.668
6,9,34,1,16386.14,224.0560076,5.668
6,9,98,1,10026.78,224.0560076,5.668
6,9,46,1,21460.56,224.0560076,5.668
6,9,79,1,22079.05,224.0560076,5.668
6,9,82,1,18184.67,224.0560076,5.668
6,9,14,1,20877.47,224.0560076,5.668
6,9,22,1,15519.43,224.0560076,5.668
6,9,91,1,39980.19,224.0560076,5.668
6,9,40,1,65156.96,224.0560076,5.668
6,9,10,1,44065.55,224.0560076,5.668
6,9,93,1,38175.4,224.0560076,5.668
6,9,38,1,71173.04,224.0560076,5.668
6,9,74,1,18462.07,224.0560076,5.668
6,9,16,1,13637.84,224.0560076,5.668
6,9,87,1,41699.84,224.0560076,5.668
6,9,96,1,29504.81,224.0560076,5.668
6,9,97,1,19480.31,224.0560076,5.668
6,9,92,1,90778.91,224.0560076,5.668
6,9,90,1,47976.09,224.0560076,5.668
6,9,2,1,45984.17,224.0560076,5.668
6,9,94,1,37934.81,224.0560076,5.668
6,9,1,1,18364.91,224.0560076,5.668
6,9,18,1,10109.98,224.0560076,5.668
6,9,95,1,80957.39,224.0560076,5.668
6,9,23,1,21408.05,224.0560076,5.668
6,9,80,1,13628.88,224.0560076,5.668
6,9,13,1,35675.84,224.0560076,5.668
6,9,81,1,13547.57,224.0560076,5.668
6,9,11,1,14277.78,224.0560076,5.668
6,9,7,1,23734.91,224.0560076,5.668
6,9,17,0,14246.71,224.2004678,5.668
6,9,4,0,29948.14,224.2004678,5.668
6,9,3,0,10426.08,224.2004678,5.668
6,9,46,0,19743.0,224.2004678,5.668
6,9,8,0,46531.89,224.2004678,5.668
6,9,5,0,31452.46,224.2004678,5.668
6,9,72,0,72925.94,224.2004678,5.668
6,9,9,0,48834.66,224.2004678,5.668
6,9,79,0,23394.26,224.2004678,5.668
6,9,82,0,16488.14,224.2004678,5.668
6,9,34,0,12857.64,224.2004678,5.668
6,10,87,0,53488.74,224.2004678,5.668
6,10,74,0,19840.43,224.2004678,5.668
6,10,22,0,19011.76,224.2004678,5.668
6,10,14,0,21331.2,224.2004678,5.668
6,10,16,0,11052.85,224.2004678,5.668
6,10,38,0,65382.93,224.2004678,5.668
6,10,40,0,68665.58,224.2004678,5.668
6,10,10,0,46067.53,224.2004678,5.668
6,10,13,0,37805.68,224.2004678,5.668
6,10,55,0,10182.52,224.2004678,5.668
6,10,96,0,28931.03,224.2004678,5.668
6,10,97,0,21056.0,224.2004678,5.668
6,10,18,0,13859.15,224.2004678,5.668
6,10,92,0,105457.17,224.2004678,5.668
6,10,67,0,10250.84,224.2004678,5.668
6,10,49,0,11896.92,224.2004678,5.668
6,10,91,0,45663.14,224.2004678,5.668
6,10,90,0,54342.85,224.2004678,5.668
6,10,11,0,16635.4,224.2004678,5.668
6,10,1,0,22071.31,224.2004678,5.668
6,10,81,0,14987.55,224.2004678,5.668
6,10,23,0,24388.36,224.2004678,5.668
6,10,94,0,41269.45,224.2004678,5.668
6,10,25,0,12708.87,224.2004678,5.668
6,10,95,0,93008.64,224.2004678,5.668
6,10,8,0,52134.7,224.2004678,5.668
6,10,3,0,12076.0,224.2004678,5.668
6,10,7,0,29742.63,224.2004678,5.668
6,10,5,0,31310.02,224.2004678,5.668
6,10,46,0,21656.82,224.2004678,5.668
6,10,17,0,16821.99,224.4017192,5.668
6,10,79,0,27493.82,224.4017192,5.668
6,10,98,0,10287.22,224.4017192,5.668
6,10,9,0,52446.09,224.4017192,5.668
6,10,93,0,44089.37,224.4017192,5.668
6,10,80,0,13722.69,224.4017192,5.668
6,10,82,0,17275.19,224.4017192,5.668
6,10,42,0,10264.57,224.4017192,5.668
6,10,2,0,51837.64,224.4017192,5.668
6,10,4,0,33963.84,224.4017192,5.668
6,10,34,0,15717.41,224.4017192,5.668
6,10,72,0,82813.18,224.4017192,5.668
6,10,87,0,44915.71,224.4017192,5.668
6,10,95,0,83088.99,224.4017192,5.668
6,10,40,0,64918.67,224.4017192,5.668
6,10,10,0,41261.48,224.4017192,5.668
6,10,16,0,11715.94,224.4017192,5.668
6,10,49,0,11155.9,224.4017192,5.668
6,10,93,0,44940.97,224.4017192,5.668
6,10,81,0,14359.2,224.4017192,5.668
6,10,25,0,11387.59,224.4017192,5.668
6,10,90,0,54621.09,224.4017192,5.668
6,10,72,0,66434.55,224.4017192,5.668
6,10,14,0,20749.53,224.4017192,5.668
6,10,8,0,49240.09,224.4017192,5.668
6,10,91,0,44775.89,224.4017192,5.668
6,10,92,0,107386.22,224.4017192,5.668
6,10,23,0,31893.42,224.4017192,5.668
6,10,26,0,13417.94,224.4017192,5.668
6,10,97,0,21720.61,224.4017192,5.668
6,10,22,0,15934.72,224.4017192,5.668
6,10,7,0,23512.83,224.4017192,5.668
6,10,3,0,12240.52,224.4017192,5.668
6,10,98,0,11163.71,224.4017192,5.668
6,10,94,0,43073.14,224.4017192,5.668
6,10,80,0,14326.55,224.4017192,5.668
6,10,5,0,27090.49,224.4017192,5.668
6,10,79,0,22872.78,224.4017192,5.668
6,10,17,0,13558.27,224.4017192,5.668
6,10,46,0,19509.89,224.4017192,5.668
6,10,9,0,48643.94,224.4017192,5.668
6,10,38,0,62722.88,224.6029706,5.668
6,10,1,0,24082.42,224.6029706,5.668
6,10,67,0,10629.23,224.6029706,5.668
6,10,18,0,16822.39,224.6029706,5.668
6,10,4,0,32052.69,224.6029706,5.668
6,10,13,0,36126.58,224.6029706,5.668
6,10,2,0,44644.68,224.6029706,5.668
6,10,11,0,16869.19,224.6029706,5.668
6,10,96,0,29143.9,224.6029706,5.668
6,10,82,0,18508.75,224.6029706,5.668
6,10,74,0,18743.37,224.6029706,5.668
6,10,34,0,18547.39,224.6029706,5.668
6,10,7,0,22424.69,224.6029706,5.668
6,10,81,0,13982.69,224.6029706,5.668
6,10,91,0,45019.75,224.6029706,5.668
6,10,90,0,53340.94,224.6029706,5.668
6,10,87,0,43855.98,224.6029706,5.668
6,10,49,0,12059.73,224.6029706,5.668
6,10,25,0,11072.92,224.6029706,5.668
6,10,55,0,10806.17,224.6029706,5.668
6,10,17,0,13980.31,224.6029706,5.668
6,10,38,0,70336.13,224.6029706,5.668
6,10,3,0,11695.54,224.6029706,5.668
6,10,13,0,36813.73,224.6029706,5.668
6,10,80,0,13603.81,224.6029706,5.668
6,10,16,0,10079.51,224.6029706,5.668
6,10,93,0,43285.18,224.6029706,5.668
6,10,95,0,82656.99,224.6029706,5.668
6,10,46,0,20329.37,224.6029706,5.668
6,10,98,0,11040.84,224.6029706,5.668
6,10,10,0,46178.9,224.6029706,5.668
6,10,97,0,19644.78,224.6029706,5.668
6,10,5,0,28362.98,224.6029706,5.668
6,10,22,0,16188.59,224.6029706,5.668
6,10,74,0,19867.42,224.6029706,5.668
6,10,67,0,10328.67,224.6029706,5.668
6,10,79,0,21967.16,224.6029706,5.668
6,10,1,0,27700.81,224.6029706,5.668
6,10,8,0,47558.06,224.6029706,5.668
6,10,92,0,100390.24,224.6029706,5.668
6,10,23,0,25334.91,224.804222,5.329
6,10,94,0,43096.21,224.804222,5.329
6,10,14,0,20929.45,224.804222,5.329
6,10,2,0,47320.06,224.804222,5.329
6,10,4,0,32662.08,224.804222,5.329
6,10,9,0,47228.84,224.804222,5.329
6,10,72,0,65821.75,224.804222,5.329
6,10,18,0,22607.26,224.804222,5.329
6,10,34,0,14061.86,224.804222,5.329
6,10,11,0,16030.86,224.804222,5.329
6,10,82,0,19006.05,224.804222,5.329
6,10,40,0,62213.08,224.804222,5.329
6,10,96,0,27990.84,224.804222,5.329
6,10,40,0,62392.73,224.804222,5.329
6,10,14,0,22617.71,224.804222,5.329
6,10,95,0,82996.21,224.804222,5.329
6,10,13,0,35443.94,224.804222,5.329
6,10,8,0,48648.83,224.804222,5.329
6,10,80,0,13606.54,224.804222,5.329
6,10,1,0,30579.35,224.804222,5.329
6,10,91,0,40456.36,224.804222,5.329
6,10,72,0,77553.69,224.804222,5.329
6,10,38,0,69318.89,224.804222,5.329
6,10,97,0,19156.68,224.804222,5.329
6,10,22,0,16646.6,224.804222,5.329
6,10,2,0,46877.87,224.804222,5.329
6,10,98,0,10976.13,224.804222,5.329
6,10,46,0,21035.05,224.804222,5.329
6,10,81,0,13758.76,224.804222,5.329
6,10,92,0,97646.76,224.804222,5.329
6,10,18,0,27810.08,224.804222,5.329
6,10,10,0,43664.52,224.804222,5.329
6,10,87,0,40187.84,224.804222,5.329
6,10,96,0,28871.01,224.804222,5.329
6,10,55,0,12226.16,224.804222,5.329
6,10,17,0,12422.69,224.804222,5.329
6,10,93,0,38858.72,224.804222,5.329
6,10,3,0,11131.34,224.804222,5.329
6,10,5,0,29279.52,224.804222,5.329
6,10,49,0,12057.68,224.804222,5.329
6,10,7,0,22943.1,224.804222,5.329
6,10,74,0,20929.19,225.0054733,5.329
6,10,82,0,17973.76,225.0054733,5.329
6,10,9,0,46317.01,225.0054733,5.329
6,10,34,0,16077.61,225.0054733,5.329
6,10,11,0,18004.17,225.0054733,5.329
6,10,90,0,51327.79,225.0054733,5.329
6,10,23,0,28093.3,225.0054733,5.329
6,10,25,0,11177.16,225.0054733,5.329
6,10,94,0,41314.21,225.0054733,5.329
6,10,4,0,31369.59,225.0054733,5.329
6,10,79,0,21201.94,225.0054733,5.329
7,2,38,0,37611.7,225.0054733,5.329
7,2,9,0,12221.42,225.0054733,5.329
7,2,11,0,15566.93,225.0054733,5.329
7,2,2,0,21129.93,225.0054733,5.329
7,2,40,0,35190.04,225.0054733,5.329
7,2,8,0,14979.64,225.0054733,5.329
7,2,95,0,26933.81,225.0054733,5.329
7,2,5,0,13463.36,225.0054733,5.329
7,2,92,0,23071.14,225.0054733,5.329
7,2,72,0,41927.92,225.0054733,5.329
7,2,13,0,16011.92,225.0054733,5.329
7,2,4,0,13418.73,225.0501013,5.329
7,2,23,0,13288.19,225.0501013,5.329
7,2,10,0,19127.16,225.0501013,5.329
7,2,46,0,12628.85,225.0501013,5.329
7,2,72,0,39791.13,225.0501013,5.329
7,2,4,0,12917.37,225.0501013,5.329
7,2,1,0,14026.65,225.0501013,5.329
7,2,8,0,14716.32,225.0501013,5.329
7,2,38,0,36727.96,225.0501013,5.329
7,2,13,0,13378.19,225.0501013,5.329
7,2,9,0,13138.25,225.0501013,5.329
7,2,95,0,28105.96,225.0501013,5.329
7,2,92,0,24200.25,225.0501013,5.329
7,2,2,0,21635.61,225.0501013,5.329
7,2,11,0,17100.39,225.0686254,5.329
7,2,5,0,17893.63,225.0686254,5.329
7,2,23,0,16660.66,225.0686254,5.329
7,2,46,0,11486.36,225.0686254,5.329
7,2,10,0,17155.05,225.0686254,5.329
7,2,40,0,36694.28,225.0686254,5.329
7,2,72,0,42646.37,225.0686254,5.329
7,2,4,0,12230.31,225.0686254,5.329
7,2,9,0,13309.81,225.0686254,5.329
7,2,38,0,33632.79,225.0686254,5.329
7,2,13,0,12370.54,225.0686254,5.329
7,2,82,0,10141.79,225.0686254,5.329
7,2,8,0,14181.7,225.0686254,5.329
7,2,2,0,21900.24,225.0686254,5.329
7,2,95,0,26905.7,225.0686254,5.329
7,2,46,0,11068.88,225.0686254,5.329
7,2,92,0,22774.94,225.0686254,5.329
7,2,40,0,36532.91,225.0686254,5.329
7,2,5,0,15961.9,225.0686254,5.329
7,2,32,0,10170.37,225.0686254,5.329
7,2,92,0,22453.44,189.3816974,9.014
7,2,72,0,43509.76,189.3816974,9.014
7,2,5,0,11561.58,189.3816974,9.014
7,2,38,0,38200.0,189.3816974,9.014
7,2,8,0,14712.9,189.3816974,9.014
7,2,40,0,37003.74,189.3816974,9.014
7,2,2,0,21804.64,189.3816974,9.014
7,2,11,0,14041.8,189.3816974,9.014
7,2,46,0,12468.69,189.3816974,9.014
7,2,23,0,14504.03,189.3816974,9.014
7,2,10,0,21141.66,189.3816974,9.014
7,2,95,0,26839.51,189.3816974,9.014
7,3,2,0,21228.66,189.3816974,9.014
7,3,72,0,40581.48,189.3816974,9.014
7,3,4,0,12439.0,189.3816974,9.014
7,3,92,0,22854.68,189.3816974,9.014
7,3,8,0,15384.75,189.3816974,9.014
7,3,40,0,35610.73,189.3816974,9.014
7,3,5,1,13846.14,189.4642725,9.014
7,3,13,1,14103.86,189.4642725,9.014
7,3,9,1,12963.7,189.4642725,9.014
7,3,38,1,40221.29,189.4642725,9.014
7,3,23,1,12996.09,189.4642725,9.014
7,3,10,1,18402.64,189.4642725,9.014
7,3,95,1,26899.46,189.4642725,9.014
7,3,46,1,11693.36,189.4642725,9.014
7,3,11,1,14802.32,189.4642725,9.014
7,3,5,1,15331.34,189.4642725,9.014
7,3,9,1,13345.29,189.4642725,9.014
7,3,72,1,36203.05,189.4642725,9.014
7,3,2,1,20262.36,189.4642725,9.014
7,3,38,1,32057.08,189.4642725,9.014
7,3,13,0,12696.67,189.5340998,9.014
7,3,8,0,13743.73,189.5340998,9.014
7,3,40,0,34232.39,189.5340998,9.014
7,3,4,0,12005.58,189.5340998,9.014
7,3,11,0,12826.64,189.5340998,9.014
7,3,23,0,11627.31,189.5340998,9.014
7,3,46,0,11935.75,189.5340998,9.014
7,3,92,0,23464.47,189.5340998,9.014
7,3,10,0,20414.51,189.5340998,9.014
7,3,95,0,27740.16,189.5340998,9.014
7,3,7,0,10308.56,189.5340998,9.014
7,3,5,0,17275.33,189.5340998,9.014
7,3,1,0,11725.85,189.5340998,9.014
7,3,9,0,15836.26,189.5340998,9.014
7,3,38,0,39060.81,189.5340998,9.014
7,3,11,0,13857.2,189.5340998,9.014
7,3,2,0,24668.42,189.5340998,9.014
7,3,92,0,26921.01,189.6018023,9.014
7,3,72,0,31746.36,189.6018023,9.014
7,3,40,0,41935.48,189.6018023,9.014
7,3,55,0,10794.04,189.6018023,9.014
7,3,23,0,18678.62,189.6018023,9.014
7,3,32,0,12117.92,189.6018023,9.014
7,3,14,0,10765.35,189.6018023,9.014
7,3,8,0,13803.76,189.6018023,9.014
7,3,90,0,12311.62,189.6018023,9.014
7,3,4,0,13542.91,189.6018023,9.014
7,3,82,0,10402.83,189.6018023,9.014
7,3,95,0,38731.66,189.6018023,9.014
7,3,46,0,15135.81,189.6018023,9.014
7,3,13,0,14639.68,189.6018023,9.014
7,3,10,0,21134.64,189.6018023,9.014
7,3,92,0,23720.05,189.6018023,9.014
7,3,38,0,29647.58,189.6018023,9.014
7,3,4,0,12684.23,189.6018023,9.014
7,3,11,0,12801.54,189.6018023,9.014
7,3,2,0,23839.52,189.6018023,9.014
7,3,72,0,41111.57,189.6018023,9.014
7,3,8,0,14344.53,189.6018023,9.014
7,3,5,0,21846.54,189.6018023,9.014
7,3,13,0,14069.03,189.6018023,9.014
7,3,1,0,11452.69,189.6695049,9.014
7,3,40,0,36499.02,189.6695049,9.014
7,3,46,0,13886.89,189.6695049,9.014
7,3,9,0,14252.78,189.6695049,9.014
7,3,23,0,13375.87,189.6695049,9.014
7,3,10,0,20529.45,189.6695049,9.014
7,3,95,0,29601.73,189.6695049,9.014
7,4,7,0,13450.4,189.6695049,9.014
7,4,5,0,20748.04,189.6695049,9.014
7,4,13,0,14296.86,189.6695049,9.014
7,4,11,0,13170.86,189.6695049,9.014
7,4,92,0,24548.3,189.6695049,9.014
7,4,4,0,13101.03,189.6695049,9.014
7,4,90,0,10525.74,189.6695049,9.014
7,4,8,0,15970.2,189.6695049,9.014
7,4,55,0,10436.44,189.6695049,9.014
7,4,9,0,15919.99,189.6695049,9.014
7,4,2,0,25175.33,189.6695049,9.014
7,4,1,0,20518.44,189.7372075,9.014
7,4,38,0,36619.86,189.7372075,9.014
7,4,46,0,18077.29,189.7372075,9.014
7,4,82,0,10216.56,189.7372075,9.014
7,4,72,0,34559.19,189.7372075,9.014
7,4,95,0,32611.61,189.7372075,9.014
7,4,40,0,36930.75,189.7372075,9.014
7,4,23,0,12229.81,189.7372075,9.014
7,4,10,0,17867.11,189.7372075,9.014
7,4,72,0,35996.47,189.7372075,9.014
7,4,38,0,28386.34,189.7372075,9.014
7,4,9,0,16744.19,189.7372075,9.014
7,4,4,0,11546.16,189.7372075,9.014
7,4,92,0,19008.23,189.7372075,9.014
7,4,46,0,14582.75,189.7372075,9.014
7,4,40,0,31800.91,189.7372075,9.014
7,4,5,0,17829.18,189.7372075,9.014
7,4,13,0,12767.74,189.7372075,9.014
7,4,1,0,13658.16,189.734262,9.014
7,4,95,0,25415.0,189.734262,9.014
7,4,55,0,10446.24,189.734262,9.014
7,4,11,0,12041.31,189.734262,9.014
7,4,2,0,20971.66,189.734262,9.014
7,4,10,0,19242.11,189.734262,9.014
7,4,8,0,15745.49,189.734262,9.014
7,4,23,0,10981.41,189.734262,9.014
7,4,92,0,14781.33,189.734262,9.014
7,4,5,0,10213.73,189.734262,9.014
7,4,8,0,14188.49,189.734262,9.014
7,4,4,0,10025.74,189.734262,9.014
7,4,16,0,10256.3,189.734262,9.014
7,4,9,0,19566.83,189.734262,9.014
7,4,13,0,12272.43,189.734262,9.014
7,4,38,0,27916.59,189.7195417,9.014
7,4,2,0,18648.02,189.7195417,9.014
7,4,46,0,11418.5,189.7195417,9.014
7,4,95,0,18915.91,189.7195417,9.014
7,4,72,0,24613.28,189.7195417,9.014
7,4,40,0,27013.37,189.7195417,9.014
7,4,10,0,17154.05,189.7195417,9.014
7,4,23,0,10134.1,189.7195417,9.014
7,4,92,0,15562.32,189.7195417,9.014
7,4,16,0,13762.2,189.7195417,9.014
7,4,5,0,13385.2,189.7195417,9.014
7,4,72,0,26020.91,189.7195417,9.014
7,4,13,0,12107.31,189.7195417,9.014
7,4,46,0,10127.33,189.7195417,9.014
7,4,38,0,25631.93,189.7195417,9.014
7,4,8,0,14057.43,189.7195417,9.014
7,4,40,0,24925.62,189.7195417,9.014
7,4,4,0,10411.42,189.7048215,8.963
7,4,9,0,21117.92,189.7048215,8.963
